layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
6,neuron_activation,Impossible_vs_Factual,3919,0.6369361877441406,-0.015585164539515972,-0.027409996837377548,,
6,neuron_activation,Impossible_vs_Factual,7713,0.5615993738174438,0.013373116962611675,0.003793068928644061,,
6,neuron_activation,Impossible_vs_Factual,4346,0.5456312298774719,0.001020745374262333,-0.01379291620105505,,
6,neuron_activation,Impossible_vs_Factual,4190,0.5309186577796936,0.08026236295700073,0.039832908660173416,,
6,neuron_activation,Impossible_vs_Factual,3557,0.5272123217582703,0.00910729356110096,-0.006452110596001148,,
6,neuron_activation,Impossible_vs_Factual,7704,0.5231713056564331,-0.00442571472376585,-0.018236923962831497,,
6,neuron_activation,Impossible_vs_Factual,7374,0.513056755065918,0.011716811917722225,-0.005461935885250568,,
6,neuron_activation,Impossible_vs_Factual,4502,0.5106094479560852,0.018951453268527985,-0.0039698160253465176,,
6,neuron_activation,Impossible_vs_Factual,6789,0.48578310012817383,0.017543774098157883,0.002685282379388809,,
6,neuron_activation,Impossible_vs_Factual,1678,0.48511895537376404,-0.03876128047704697,-0.051057007163763046,,
6,neuron_activation,Hallucinations_vs_Factual,3919,0.7568885087966919,-0.013187428936362267,-0.027409996837377548,,
6,neuron_activation,Hallucinations_vs_Factual,3776,0.5926306843757629,-0.016312511637806892,-0.04321686923503876,,
6,neuron_activation,Hallucinations_vs_Factual,754,0.5755055546760559,0.011019675061106682,-0.000927190063521266,,
6,neuron_activation,Hallucinations_vs_Factual,1744,0.5728840827941895,-0.008016388863325119,-0.024169420823454857,,
6,neuron_activation,Hallucinations_vs_Factual,2479,0.55866539478302,-0.005829358473420143,-0.019304726272821426,,
6,neuron_activation,Hallucinations_vs_Factual,381,0.5581493377685547,0.01923460327088833,0.004261678084731102,,
6,neuron_activation,Hallucinations_vs_Factual,6979,0.5515846014022827,0.027739742770791054,0.009799224324524403,,
6,neuron_activation,Hallucinations_vs_Factual,1038,0.5493908524513245,0.09343972057104111,0.07126231491565704,,
6,neuron_activation,Hallucinations_vs_Factual,5796,0.5440337657928467,0.04258524253964424,0.014835383743047714,,
6,neuron_activation,Hallucinations_vs_Factual,7713,0.5352353453636169,0.013100091367959976,0.003793068928644061,,
7,neuron_activation,Impossible_vs_Factual,2197,0.5542095899581909,0.012285876087844372,-0.016488900408148766,,
7,neuron_activation,Impossible_vs_Factual,988,0.5457800626754761,0.01823407970368862,0.0038170532789081335,,
7,neuron_activation,Impossible_vs_Factual,2264,0.5359352231025696,-0.0014007249847054482,-0.01795087568461895,,
7,neuron_activation,Impossible_vs_Factual,283,0.5073980689048767,0.017519701272249222,-0.008143649436533451,,
7,neuron_activation,Impossible_vs_Factual,3549,0.5004644989967346,0.03215551748871803,0.007480124477297068,,
7,neuron_activation,Impossible_vs_Factual,1044,0.49905771017074585,0.005246018525213003,-0.015982408076524734,,
7,neuron_activation,Impossible_vs_Factual,1040,0.4947960674762726,-0.025637920945882797,-0.05558265745639801,,
7,neuron_activation,Impossible_vs_Factual,5760,0.49438029527664185,0.05037352070212364,0.026197049766778946,,
7,neuron_activation,Impossible_vs_Factual,6181,0.4866366386413574,0.0045631881803274155,-0.009677205234766006,,
7,neuron_activation,Impossible_vs_Factual,5187,0.484831839799881,0.0017026786226779222,-0.008050442673265934,,
7,neuron_activation,Hallucinations_vs_Factual,2756,0.626783549785614,-0.0007835899596102536,-0.016824718564748764,,
7,neuron_activation,Hallucinations_vs_Factual,5060,0.6130173802375793,-0.0030833438504487276,-0.011057699099183083,,
7,neuron_activation,Hallucinations_vs_Factual,1044,0.5876500010490417,0.009181175380945206,-0.015982408076524734,,
7,neuron_activation,Hallucinations_vs_Factual,3334,0.5849601030349731,0.018558485433459282,-0.00030688103288412094,,
7,neuron_activation,Hallucinations_vs_Factual,6916,0.5692667365074158,0.027263928204774857,-0.00871934276074171,,
7,neuron_activation,Hallucinations_vs_Factual,7242,0.5585430264472961,-0.020789340138435364,-0.048039525747299194,,
