layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
6,neuron_activation,Impossible_vs_Factual,5119,0.6275192499160767,0.13075782358646393,0.07644335925579071,,
6,neuron_activation,Impossible_vs_Factual,355,0.6167913675308228,0.030130362138152122,-0.0031149338465183973,,
6,neuron_activation,Impossible_vs_Factual,5703,0.5993768572807312,0.03456408157944679,-0.003376026637852192,,
6,neuron_activation,Impossible_vs_Factual,4610,0.5759170055389404,-0.016757315024733543,-0.048679787665605545,,
6,neuron_activation,Impossible_vs_Factual,4588,0.5534073710441589,0.005345885641872883,-0.016494229435920715,,
6,neuron_activation,Impossible_vs_Factual,4828,0.5488291382789612,0.06656060367822647,0.02529776841402054,,
6,neuron_activation,Impossible_vs_Factual,1363,0.5436842441558838,0.012723877094686031,-0.007481391075998545,,
6,neuron_activation,Hallucinations_vs_Factual,4601,0.5287787914276123,0.030236022546887398,-0.0048712920397520065,,
6,neuron_activation,Hallucinations_vs_Factual,3485,0.49906688928604126,-0.00871160440146923,-0.03935565426945686,,
6,neuron_activation,Hallucinations_vs_Factual,1169,0.48932936787605286,-0.019040830433368683,-0.04452945291996002,,
6,neuron_activation,Hallucinations_vs_Factual,2321,0.4832213521003723,-0.01354589220136404,-0.04341840744018555,,
6,neuron_activation,Hallucinations_vs_Factual,6237,0.4683625102043152,0.00024115205451380461,-0.01436244323849678,,
6,neuron_activation,Hallucinations_vs_Factual,4655,0.462715744972229,0.04015060141682625,0.008044322952628136,,
6,neuron_activation,Hallucinations_vs_Factual,2637,0.46210405230522156,0.010752201080322266,-0.011123072355985641,,
6,neuron_activation,Hallucinations_vs_Factual,5345,0.43995800614356995,0.027978336438536644,-0.009644584730267525,,
6,neuron_activation,Hallucinations_vs_Factual,8062,0.43989837169647217,0.010060797445476055,-0.016522204503417015,,
6,neuron_activation,Hallucinations_vs_Factual,4765,0.4357594847679138,-0.020638396963477135,-0.04984419792890549,,
7,neuron_activation,Impossible_vs_Factual,6255,0.7136949896812439,-0.013372398912906647,-0.0652185007929802,,
7,neuron_activation,Impossible_vs_Factual,2707,0.6287890076637268,0.07439837604761124,0.025327159091830254,,
7,neuron_activation,Impossible_vs_Factual,1621,0.6283391714096069,0.033846206963062286,0.0011768785770982504,,
7,neuron_activation,Impossible_vs_Factual,7073,0.6278329491615295,0.025184663012623787,-0.003933935426175594,,
7,neuron_activation,Impossible_vs_Factual,6806,0.6207219958305359,0.00550443958491087,-0.023230748251080513,,
