model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
llama3.1-8B,17,0.53125,Impossible,Factual,5.532652974517084,0.8926368018461578,11.75,8.52346420288086e-06,0.06911430662051944,0.006708998158075008,1.20458984375,0.0629269415512681,0.0889913896098733,0.373046875,103,3
llama3.1-8B,17,0.53125,Hallucination,Hallucination,3.9470709234034214,0.8650875842785133,11.75,8.344650268554688e-06,0.06374447603428131,0.0031991944136075404,1.08203125,0.02186905051348731,0.06200410285964608,0.30078125,102,0
llama3.1-8B,17,0.53125,Hallucination,Factual,3.9470709234034214,0.8650875842785133,11.75,8.344650268554688e-06,0.042677913374145685,0.00447306692437213,1.2041015625,0.017387230902386364,0.07190457289107144,0.30078125,81,1
llama3.1-8B,18,0.5625,Impossible,Impossible,6.064145977248712,0.9331803056219161,11.75,8.463859558105469e-06,0.09165996013364824,-0.0010456847447985356,1.115234375,0.05649761017411947,0.03207023206050508,0.40625,154,0
llama3.1-8B,18,0.5625,Impossible,Factual,6.064145977248712,0.9331803056219161,11.75,8.463859558105469e-06,0.061954775420710075,0.006746340525316183,1.142578125,0.06115214712917805,0.08858201024122536,0.40625,112,0
llama3.1-8B,18,0.5625,Hallucination,Hallucination,4.2218876952883,0.9269607735783731,11.75,8.404254913330078e-06,0.04879546656021306,0.002455049528170967,1.06982421875,0.022740713378880173,0.062272644601762295,0.341796875,113,0
llama3.1-8B,18,0.5625,Hallucination,Factual,4.2218876952883,0.9269607735783731,11.75,8.404254913330078e-06,0.039473846142254305,0.004506221614221323,1.119140625,0.013391483487794176,0.0763445773627609,0.341796875,96,0
llama3.1-8B,19,0.59375,Impossible,Impossible,6.733057552722925,0.9401208083808378,11.75,8.52346420288086e-06,0.07887253560439014,0.0014737596685199998,1.12353515625,0.06386639061383903,0.029474353621480986,0.439453125,154,0
llama3.1-8B,19,0.59375,Impossible,Factual,6.733057552722925,0.9401208083808378,11.75,8.52346420288086e-06,0.03881110441579639,0.005549767387450394,1.154296875,0.0676435474306345,0.09616926265880466,0.439453125,112,0
llama3.1-8B,19,0.59375,Hallucination,Hallucination,4.612985644421224,0.9348752452396889,11.75,8.64267349243164e-06,0.05294210289088876,0.0020264581537848578,1.08349609375,0.03151189733762294,0.05860794661566615,0.380859375,132,0
llama3.1-8B,19,0.59375,Hallucination,Factual,4.612985644421224,0.9348752452396889,11.75,8.64267349243164e-06,0.04312044544973448,0.003772131177438518,1.1318359375,0.018127431700122543,0.08610645402222872,0.380859375,98,2
llama3.1-8B,20,0.625,Impossible,Impossible,7.254746890823375,0.9563995845133823,11.75,8.58306884765625e-06,0.0681322512551042,0.0013399031253532477,1.072265625,0.07538030226714909,0.030038910888833925,0.44921875,153,1
llama3.1-8B,20,0.625,Impossible,Factual,7.254746890823375,0.9563995845133823,11.75,8.58306884765625e-06,0.07040246777599629,0.005488468947600693,1.11181640625,0.07353507843799889,0.10199363715946674,0.44921875,109,0
llama3.1-8B,20,0.625,Hallucination,Hallucination,5.001608783455661,0.9532584822923459,11.75,8.58306884765625e-06,0.0472128838531132,0.002528417647808018,1.0693359375,0.03543717903085053,0.06022808828856796,0.38671875,131,3
llama3.1-8B,20,0.625,Hallucination,Factual,5.001608783455661,0.9532584822923459,11.75,8.58306884765625e-06,0.05131344909472242,0.004006490276204287,1.1220703125,0.013341411598958075,0.09118499606847763,0.38671875,107,1
llama3.1-8B,21,0.65625,Impossible,Impossible,8.50017404859204,0.9476722409309443,11.75,9.119510650634766e-06,0.06875529694621368,0.0009927335475460259,1.17041015625,0.07945781759917736,0.028589854249730706,0.47265625,164,0
llama3.1-8B,21,0.65625,Impossible,Factual,8.50017404859204,0.9476722409309443,11.75,9.119510650634766e-06,0.06296926065919949,0.004037175382464196,1.17333984375,0.07618494587950408,0.10176027892157435,0.47265625,108,0
llama3.1-8B,21,0.65625,Hallucination,Hallucination,5.916037593270742,0.946693239885198,11.75,8.821487426757812e-06,0.05378350771704464,0.002455626323861975,1.1474609375,0.044926518108695745,0.055729506275383756,0.43359375,134,0
llama3.1-8B,21,0.65625,Hallucination,Factual,5.916037593270742,0.946693239885198,11.75,8.821487426757812e-06,0.05411643637147083,0.003634676332662136,1.16259765625,0.01591096236370504,0.09485053224489093,0.43359375,98,0
llama3.1-8B,22,0.6875,Impossible,Impossible,9.602550252447092,0.9649925375777796,11.75,9.000301361083984e-06,0.07543673126828494,0.0009966798937689424,1.11865234375,0.07531253271736205,0.02728020551148802,0.51953125,167,1
llama3.1-8B,22,0.6875,Impossible,Factual,9.602550252447092,0.9649925375777796,11.75,9.000301361083984e-06,0.05729344349959272,0.0035774889810891173,1.15234375,0.0805914280936122,0.09783875476568937,0.51953125,102,0
llama3.1-8B,22,0.6875,Hallucination,Hallucination,6.776305544993207,0.9609658940332376,11.75,8.821487426757812e-06,0.034567180325063084,0.002295715008448305,1.11865234375,0.04119136882945895,0.05121937155490741,0.484375,140,0
llama3.1-8B,22,0.6875,Hallucination,Factual,6.776305544993207,0.9609658940332376,11.75,8.821487426757812e-06,0.04999747395488641,0.003094850650487642,1.1533203125,0.017238936619833112,0.09149358095601201,0.484375,112,0
llama3.1-8B,23,0.71875,Impossible,Impossible,10.728400231963084,0.974235605123102,11.75,8.940696716308594e-06,0.050669459286477404,-0.0001960695957381991,1.1220703125,0.07339075161144137,0.025617151870392263,0.5390625,176,0
llama3.1-8B,23,0.71875,Impossible,Factual,10.728400231963084,0.974235605123102,11.75,8.940696716308594e-06,0.04953672998813008,0.002861120586266675,1.16650390625,0.07631087047047913,0.0946462363936007,0.5390625,110,1
llama3.1-8B,23,0.71875,Hallucination,Hallucination,7.654467541016448,0.969714151769608,11.75,8.881092071533203e-06,0.03770413640676152,0.0021791374262970942,1.10986328125,0.04106132045853883,0.04844483148190193,0.515625,136,1
llama3.1-8B,23,0.71875,Hallucination,Factual,7.654467541016448,0.969714151769608,11.75,8.881092071533203e-06,0.04370058858438282,0.0029579297121993696,1.1875,0.016025091463234276,0.08697788137942553,0.515625,117,1
llama3.1-8B,24,0.75,Impossible,Impossible,12.129819783793925,0.9763387629677303,11.75,9.179115295410156e-06,0.0724207343382958,0.00018369371286988692,1.06005859375,0.0629343029577285,0.024409253033809364,0.57421875,170,1
llama3.1-8B,24,0.75,Impossible,Factual,12.129819783793925,0.9763387629677303,11.75,9.179115295410156e-06,0.03802791788073053,0.0021147816728404774,1.10693359375,0.07466522441245615,0.08602539682760835,0.57421875,168,0
llama3.1-8B,24,0.75,Hallucination,Hallucination,8.627968265473934,0.9772170369391208,11.75,9.000301361083984e-06,0.034353884579738626,0.0016069468263753977,1.033203125,0.03691646724473685,0.046528505845344625,0.5625,171,0
llama3.1-8B,24,0.75,Hallucination,Factual,8.627968265473934,0.9772170369391208,11.75,9.000301361083984e-06,0.04123775960167898,0.001709567928624858,1.0751953125,0.018770047172438353,0.07859664596617222,0.5625,173,0
llama3.1-8B,25,0.78125,Impossible,Impossible,12.726674704941006,0.9834781528815995,11.75,9.059906005859375e-06,0.04682504995071005,-0.00020778399280930196,1.095703125,0.07001814828254282,0.023632011172594503,0.5703125,178,1
llama3.1-8B,25,0.78125,Impossible,Factual,12.726674704941006,0.9834781528815995,11.75,9.059906005859375e-06,0.05263310244368692,0.0021191465253334726,1.1123046875,0.08100642054341733,0.08314289897680283,0.5703125,173,0
llama3.1-8B,25,0.78125,Hallucination,Hallucination,8.823788806751734,0.9827527618784956,11.75,8.881092071533203e-06,0.03540427130829188,0.0015461171744532067,1.07470703125,0.04053148138336837,0.04806407055002637,0.53515625,156,0
llama3.1-8B,25,0.78125,Hallucination,Factual,8.823788806751734,0.9827527618784956,11.75,8.881092071533203e-06,0.05127963764744162,0.001762514460934977,1.08837890625,0.020644461386837065,0.08000748651102185,0.53515625,172,0
llama3.1-8B,26,0.8125,Impossible,Impossible,13.940581569026083,0.9821000458904062,11.75,9.059906005859375e-06,0.09403044544944826,0.00037656947458259067,1.1083984375,0.0629780285526067,0.02118830574909225,0.58203125,164,1
llama3.1-8B,26,0.8125,Impossible,Factual,13.940581569026083,0.9821000458904062,11.75,9.059906005859375e-06,0.04012605067520444,0.0015569646742502519,1.158203125,0.07789202244020998,0.08189302170649171,0.58203125,174,0
llama3.1-8B,26,0.8125,Hallucination,Hallucination,9.628115698667184,0.9779057092864554,11.75,8.940696716308594e-06,0.039321497462639896,0.0011650804687618984,1.095703125,0.03658538090530783,0.04572920178179629,0.5390625,152,0
llama3.1-8B,26,0.8125,Hallucination,Factual,9.628115698667184,0.9779057092864554,11.75,8.940696716308594e-06,0.03875603737027056,0.0015982241293853658,1.1435546875,0.018824623461114243,0.08010503207333386,0.5390625,176,0
llama3.1-8B,27,0.84375,Impossible,Impossible,14.643481016855551,0.9770100342429391,11.75,9.000301361083984e-06,0.06658828053902376,0.0002552992436813642,1.1162109375,0.06448609381914139,0.02291335244080983,0.55859375,160,0
llama3.1-8B,27,0.84375,Impossible,Factual,14.643481016855551,0.9770100342429391,11.75,9.000301361083984e-06,0.04216896931679131,0.0013257571420177581,1.1640625,0.07631910406053066,0.08035253523848951,0.55859375,170,0
llama3.1-8B,27,0.84375,Hallucination,Hallucination,10.196448148979595,0.9748939654158464,11.75,8.940696716308594e-06,0.03631985089877031,0.001224451728261813,1.12548828125,0.030464723356999457,0.04742391797481105,0.51953125,156,0
llama3.1-8B,27,0.84375,Hallucination,Factual,10.196448148979595,0.9748939654158464,11.75,8.940696716308594e-06,0.023072373307588875,0.0011117402666733919,1.16064453125,0.010411362105514854,0.07448906358331442,0.51953125,170,0
llama3.1-8B,28,0.875,Impossible,Impossible,15.42104492941104,0.972872038014767,11.75,8.940696716308594e-06,0.06162650737227745,0.0003142251871532858,1.16455078125,0.07002504263073206,0.02208584494655952,0.53515625,161,3
llama3.1-8B,28,0.875,Impossible,Factual,15.42104492941104,0.972872038014767,11.75,8.940696716308594e-06,0.037205902167441775,0.0012896568730000459,1.181640625,0.07933858688920736,0.08408789848908782,0.53515625,173,0
llama3.1-8B,28,0.875,Hallucination,Hallucination,10.92152102230474,0.9659689998864898,11.75,8.821487426757812e-06,0.04050872754810526,0.0016181146409023923,1.142578125,0.03027352539356798,0.04790467396378517,0.494140625,150,0
llama3.1-8B,28,0.875,Hallucination,Factual,10.92152102230474,0.9659689998864898,11.75,8.821487426757812e-06,0.03356108117499501,0.000941647419002679,1.16455078125,0.004935002070851624,0.07199741085059941,0.494140625,168,0
llama3.1-8B,29,0.90625,Impossible,Impossible,16.08251153677709,0.9295049120237131,11.75,8.702278137207031e-06,0.07885719955354475,-0.0002559590164923448,1.18603515625,0.05136425606906414,0.023416032403474674,0.458984375,170,0
llama3.1-8B,29,0.90625,Impossible,Factual,16.08251153677709,0.9295049120237131,11.75,8.702278137207031e-06,0.03282055980695016,0.001175124627774173,1.25634765625,0.07132277847267687,0.08128696191124618,0.458984375,162,0
llama3.1-8B,29,0.90625,Hallucination,Hallucination,11.633454154455698,0.9171309465122848,11.75,8.52346420288086e-06,0.016841665639464574,0.000844598093499196,1.18896484375,0.0044526681886054575,0.05071810132358223,0.40234375,146,2
llama3.1-8B,29,0.90625,Hallucination,Factual,11.633454154455698,0.9171309465122848,11.75,8.52346420288086e-06,0.013937935474505657,0.0008576406980245421,1.26953125,-0.00426115482696332,0.06477418495342135,0.40234375,176,1
llama3.1-8B,30,0.9375,Impossible,Impossible,18.326138777039294,0.8794233907236036,11.75,8.463859558105469e-06,0.018138618009545873,-0.0004112949286035922,1.22216796875,0.035753937845584005,0.011208818468730897,0.416015625,182,0
