bucket,step,layer,relative_depth,LID_spatial,signal_magnitude,feature_entropy,spatial_variance,ratio_self_attn,ratio_cross_attn,ratio_mlp,LID_global
2_Paradoxical,5,2,0.07142857142857142,16.113514137268066,34.346007919311525,7.021181344985962,1.02216796875,0.3852453589439392,0.016753433831036092,0.5980012059211731,5.595661163330078
2_Paradoxical,5,3,0.10714285714285714,16.357622337341308,31.615462684631346,7.024440813064575,1.07578125,0.4045705020427704,0.02334505096077919,0.5720844566822052,6.1368608474731445
2_Paradoxical,5,4,0.14285714285714285,16.601629638671874,18.84321403503418,7.021682691574097,1.08935546875,0.4637205362319946,0.01964028961956501,0.5166391730308533,5.001994609832764
2_Paradoxical,5,5,0.17857142857142858,16.704091835021973,22.31666202545166,7.020633220672607,1.09931640625,0.382531076669693,0.01917757298797369,0.5982913494110107,6.305901050567627
2_Paradoxical,5,6,0.21428571428571427,17.311522674560546,15.86505193710327,7.021007823944092,1.11298828125,0.5813683271408081,0.013830293156206607,0.40480137169361113,3.6633944511413574
2_Paradoxical,5,7,0.25,17.40781650543213,20.557767868041992,7.025188446044922,1.11767578125,0.45211081206798553,0.01999864596873522,0.5278905391693115,5.388460159301758
2_Paradoxical,5,8,0.2857142857142857,17.512782669067384,25.020404243469237,7.023097658157349,1.125390625,0.46100587248802183,0.022271394729614258,0.5167227268218995,6.162232398986816
2_Paradoxical,5,9,0.32142857142857145,17.628172874450684,28.0259220123291,7.020077180862427,1.137890625,0.5027665972709656,0.025178085826337338,0.4720553010702133,8.164918899536133
2_Paradoxical,5,10,0.35714285714285715,17.7429105758667,32.497239875793454,7.012567520141602,1.15390625,0.4736180484294891,0.03603171091526747,0.49035024344921113,8.108739852905273
2_Paradoxical,5,11,0.39285714285714285,17.893803787231445,36.26834907531738,7.002422428131103,1.1732421875,0.518356305360794,0.029011107981204987,0.45263258516788485,9.301435470581055
2_Paradoxical,5,12,0.42857142857142855,17.971211433410645,50.85499801635742,6.634613561630249,1.20615234375,0.549219012260437,0.02167372461408377,0.42910726368427277,8.359528541564941
2_Paradoxical,5,13,0.4642857142857143,18.12020206451416,49.84623489379883,5.3038787841796875,1.27255859375,0.5494753003120423,0.023972191289067267,0.42655251622200013,6.841452598571777
2_Paradoxical,5,14,0.5,18.12068691253662,53.6299690246582,4.359071373939514,1.3224609375,0.5663002967834473,0.01697601992636919,0.4167236775159836,7.49908447265625
2_Paradoxical,5,15,0.5357142857142857,18.074834060668945,68.35515823364258,2.4844609647989273,1.4103515625,0.5928876876831055,0.010909302905201913,0.39620300829410554,8.189598083496094
2_Paradoxical,5,16,0.5714285714285714,18.1515775680542,62.73898200988769,1.9421630650758743,1.60615234375,0.615876430273056,0.009985921066254377,0.3741376519203186,5.413603782653809
2_Paradoxical,5,17,0.6071428571428571,18.148649215698242,60.47033424377442,1.7700617615133525,1.62578125,0.502674686908722,0.009921962209045888,0.4874033510684967,5.578729152679443
2_Paradoxical,5,18,0.6428571428571429,18.2699987411499,109.52966384887695,0.1714233400474768,1.64287109375,0.6640666246414184,0.007200022507458925,0.32873334884643557,5.804863929748535
2_Paradoxical,5,19,0.6785714285714286,19.348925018310545,107.95118560791016,0.46530622355639933,1.7755859375,0.6070372939109803,0.008968713181093334,0.38399398028850557,6.267165660858154
2_Paradoxical,5,20,0.7142857142857143,19.642994117736816,113.06603240966797,0.40323433429002764,1.98564453125,0.5723834276199341,0.00726891509257257,0.42034765481948855,5.952465534210205
2_Paradoxical,5,21,0.75,19.63237895965576,143.34447326660157,0.5914725005626679,2.03017578125,0.5295523226261138,0.007409269921481609,0.4630384147167206,5.309783935546875
2_Paradoxical,5,22,0.7857142857142857,19.691538047790527,195.44163360595704,0.253372454456985,2.5021484375,0.6109119117259979,0.005967699270695448,0.3831203877925873,6.734317779541016
2_Paradoxical,5,23,0.8214285714285714,21.596692085266113,239.47675628662108,0.4494400229305029,3.3400390625,0.666313374042511,0.008341599209234118,0.32534504532814024,6.391483783721924
2_Paradoxical,5,24,0.8571428571428571,22.84173755645752,248.8075958251953,0.2445355849340558,4.371484375,0.5905805647373199,0.008017104538157582,0.40140233039855955,7.267585754394531
2_Paradoxical,5,25,0.8928571428571429,22.30070858001709,334.2557037353516,0.2775172382593155,5.560546875,0.6441895484924316,0.005421320348978043,0.35038913786411285,6.370383262634277
2_Paradoxical,5,26,0.9285714285714286,24.274666595458985,338.6839294433594,4.972588440068648e-05,6.61171875,0.36714031994342805,0.0027438743971288206,0.6301157891750335,6.249205589294434
2_Paradoxical,5,27,0.9642857142857142,23.976627540588378,452.1459533691406,2.8524831539795975e-42,6.417578125,0.044864971190690994,0.0008975093020126224,0.9542375206947327,6.544388771057129
2_Paradoxical,10,0,0.0,14.533313274383545,40.75544548034668,7.000754404067993,0.212744140625,0.37673537731170653,0.029523119889199735,0.5937415063381195,3.314053773880005
2_Paradoxical,10,1,0.03571428571428571,16.41500949859619,41.45508346557617,7.015364933013916,0.2750732421875,0.4010425806045532,0.045479343831539155,0.5534780740737915,3.7096829414367676
2_Paradoxical,10,2,0.07142857142857142,16.72076759338379,35.358136367797854,7.020586585998535,0.74677734375,0.3781794607639313,0.019896722584962844,0.6019238293170929,3.7132785320281982
2_Paradoxical,10,3,0.10714285714285714,16.961567687988282,32.507071304321286,7.0248894691467285,0.783447265625,0.4684354156255722,0.021630176715552805,0.5099344074726104,3.939117908477783
2_Paradoxical,10,4,0.14285714285714285,17.417011070251466,21.315539360046387,7.027178716659546,0.795703125,0.49335846602916716,0.016000850778073072,0.4906406790018082,4.2674880027771
2_Paradoxical,10,5,0.17857142857142858,17.512127494812013,25.577907752990722,7.029370307922363,0.796923828125,0.4049813449382782,0.015094036143273116,0.5799246191978454,5.03537654876709
2_Paradoxical,10,6,0.21428571428571427,18.79451427459717,19.337726593017578,7.029984664916992,0.832666015625,0.5923196077346802,0.010506016761064529,0.39717437624931334,3.7328925132751465
2_Paradoxical,10,7,0.25,19.025425529479982,23.59366512298584,7.0294318199157715,0.8375,0.4726115554571152,0.014369360730051994,0.5130190849304199,5.948005676269531
2_Paradoxical,10,8,0.2857142857142857,19.36225280761719,28.14570140838623,7.027913045883179,0.849365234375,0.4953155666589737,0.01503495518118143,0.48964948356151583,6.97338342666626
2_Paradoxical,10,9,0.32142857142857145,19.653026962280272,31.199685859680176,7.026046800613403,0.872607421875,0.5352048814296723,0.01696006180718541,0.44783505499362947,4.89394474029541
2_Paradoxical,10,10,0.35714285714285715,19.664785194396973,34.569932746887204,7.020274353027344,0.89072265625,0.4844015151262283,0.02523155901581049,0.490366929769516,7.332154750823975
2_Paradoxical,10,11,0.39285714285714285,19.700240898132325,38.63715782165527,7.007391452789307,0.920849609375,0.5408846914768219,0.021312008053064345,0.4378032982349396,6.883049011230469
