model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
mistralv1-7B,10,0.3125,Hallucinations,1.3919765625,0.13456396484375,-24.4904072265625,-0.08689765930175782,-0.1092562255859375,-25.325633544921875,-0.077649658203125,-0.11521826171875,27.8355,9.69325,0.04164225387573242
mistralv1-7B,10,0.3125,Impossible,1.25739453125,0.1392041015625,-26.860376953125,-0.07871099853515626,-0.150861328125,-27.8823671875,-0.0810474853515625,-0.165072265625,30.603,9.606125,0.04780554389953613
mistralv1-7B,11,0.34375,Factual,1.22062109375,0.22634375,-33.05928125,-0.133302734375,-0.166880859375,-33.9122578125,-0.1177001953125,-0.17230078125,36.446875,,
mistralv1-7B,11,0.34375,Hallucinations,1.170388671875,0.16225146484375,-24.503037109375,-0.083889892578125,-0.076457763671875,-25.227453125,-0.07608892822265625,-0.07581396484375,28.164375,,
mistralv1-7B,11,0.34375,Impossible,1.03873828125,0.1615322265625,-26.894109375,-0.07559625244140625,-0.11958984375,-27.8538359375,-0.0816468505859375,-0.1302978515625,30.958875,,
mistralv1-7B,12,0.375,Factual,1.18907421875,0.2085390625,-32.95453125,-0.1448427734375,-0.090960205078125,-33.8976875,-0.1287958984375,-0.088864501953125,36.67525,9.4725,0.05344610404968262
mistralv1-7B,12,0.375,Hallucinations,1.1989609375,0.14268896484375,-24.3986552734375,-0.089283935546875,-0.030651611328125,-25.156079345703127,-0.0804873046875,-0.027093017578125,28.425125,9.69225,0.041587753295898436
mistralv1-7B,12,0.375,Impossible,1.060921875,0.1432705078125,-26.69790234375,-0.07866629028320313,-0.04526141357421875,-27.79344921875,-0.08758441162109375,-0.0488414306640625,31.18625,9.604875,0.04774326324462891
mistralv1-7B,13,0.40625,Factual,1.40924609375,0.16406640625,-33.07840625,-0.1440380859375,-0.128158203125,-34.16178125,-0.1283583984375,-0.141037109375,37.084125,,
mistralv1-7B,13,0.40625,Hallucinations,1.4832421875,0.09891748046875,-24.472931640625,-0.08300131225585937,-0.0568275146484375,-25.3533046875,-0.07413909912109375,-0.0638740234375,28.846375,,
mistralv1-7B,13,0.40625,Impossible,1.33730859375,0.1013193359375,-26.805685546875,-0.06933303833007813,-0.0628253173828125,-27.96577734375,-0.0811864013671875,-0.08193359375,31.683125,,
mistralv1-7B,14,0.4375,Factual,1.256529296875,0.18208984375,-34.39046875,-0.151478515625,-0.2448125,-35.44134375,-0.137611328125,-0.2573984375,38.73875,9.46875,0.053095766067504886
mistralv1-7B,14,0.4375,Hallucinations,1.289080078125,0.11860302734375,-25.4323876953125,-0.088661376953125,-0.19072265625,-26.286404296875,-0.079785400390625,-0.2033857421875,30.162,9.69075,0.041276304244995114
mistralv1-7B,14,0.4375,Impossible,1.176712890625,0.1175400390625,-27.82478125,-0.06475970458984374,-0.2214482421875,-28.99570703125,-0.0806566162109375,-0.246927734375,33.10775,9.59925,0.047932039260864256
mistralv1-7B,15,0.46875,Factual,1.208091796875,0.18193359375,-34.41528125,-0.151580078125,-0.139484375,-35.53503125,-0.1354794921875,-0.14825390625,39.245,,
mistralv1-7B,15,0.46875,Hallucinations,1.25624609375,0.11971240234375,-25.39858984375,-0.0835826416015625,-0.11305224609375,-26.32183203125,-0.07248663330078126,-0.12564453125,30.723,,
mistralv1-7B,15,0.46875,Impossible,1.1385234375,0.1209462890625,-27.74109375,-0.06116943359375,-0.132576171875,-29.05804296875,-0.07831005859375,-0.156092041015625,33.71225,,
mistralv1-7B,16,0.5,Factual,1.198685546875,0.166361328125,-34.28328125,-0.172412109375,-0.097046630859375,-35.574125,-0.16140234375,-0.09848992919921876,40.1215,9.4685,0.05308959007263184
