layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
6,neuron_activation,Impossible_vs_Factual,4258,0.4500894248485565,-0.0003812046197708696,-0.000564134621527046,,
6,neuron_activation,Impossible_vs_Factual,7761,0.4490455389022827,0.13363052904605865,0.04134271293878555,,
6,neuron_activation,Hallucinations_vs_Factual,1398,0.5341072082519531,-0.01928013190627098,-0.03662142902612686,,
6,neuron_activation,Hallucinations_vs_Factual,9534,0.5324400067329407,-0.00048012658953666687,-0.028794774785637856,,
6,neuron_activation,Hallucinations_vs_Factual,4314,0.5269622802734375,-0.00615712022408843,-0.012091143988072872,,
6,neuron_activation,Hallucinations_vs_Factual,3812,0.526383638381958,-0.09978094696998596,-0.174006849527359,,
6,neuron_activation,Hallucinations_vs_Factual,4296,0.5171470046043396,-0.03269803524017334,-0.06749078631401062,,
6,neuron_activation,Hallucinations_vs_Factual,10945,0.5121533274650574,-0.016636913642287254,-0.031283825635910034,,
6,neuron_activation,Hallucinations_vs_Factual,410,0.5081884264945984,-0.0026767300441861153,-0.008674216456711292,,
6,neuron_activation,Hallucinations_vs_Factual,6881,0.5049930214881897,-0.04939628764986992,-0.08228050172328949,,
6,neuron_activation,Hallucinations_vs_Factual,4629,0.4993691146373749,-0.010011900216341019,-0.02097746543586254,,
6,neuron_activation,Hallucinations_vs_Factual,667,0.4990132749080658,-0.0069709960371255875,-0.024387631565332413,,
7,neuron_activation,Impossible_vs_Factual,2422,0.5894336700439453,-0.024647528305649757,-0.03900944069027901,,
7,neuron_activation,Impossible_vs_Factual,9854,0.5468981266021729,0.009824742563068867,-0.08826848119497299,,
7,neuron_activation,Impossible_vs_Factual,1422,0.5352319478988647,-0.14356951415538788,-0.3014069199562073,,
7,neuron_activation,Impossible_vs_Factual,6056,0.5195760130882263,0.03082527220249176,-0.025128338485956192,,
7,neuron_activation,Impossible_vs_Factual,5186,0.5090587735176086,0.0012599376495927572,-0.004472465254366398,,
7,neuron_activation,Impossible_vs_Factual,6926,0.5080275535583496,0.2687828838825226,0.11644116789102554,,
7,neuron_activation,Impossible_vs_Factual,8234,0.5044015049934387,-0.012580933049321175,-0.025349533185362816,,
7,neuron_activation,Impossible_vs_Factual,5335,0.5007951855659485,-0.03736791014671326,-0.11191792786121368,,
7,neuron_activation,Impossible_vs_Factual,7487,0.4997265040874481,0.0070367720909416676,-0.12041519582271576,,
7,neuron_activation,Impossible_vs_Factual,6998,0.4994930922985077,0.017334068194031715,0.007553304545581341,,
7,neuron_activation,Hallucinations_vs_Factual,1944,0.6575060486793518,-0.02688472345471382,-0.060415737330913544,,
7,neuron_activation,Hallucinations_vs_Factual,1422,0.6034924983978271,-0.12525790929794312,-0.3014069199562073,,
7,neuron_activation,Hallucinations_vs_Factual,2422,0.5871684551239014,-0.023610450327396393,-0.03900944069027901,,
7,neuron_activation,Hallucinations_vs_Factual,4906,0.5729871392250061,-0.03551686555147171,-0.07054329663515091,,
7,neuron_activation,Hallucinations_vs_Factual,3624,0.5474609136581421,-0.14074163138866425,-0.22877024114131927,,
7,neuron_activation,Hallucinations_vs_Factual,7458,0.5432575941085815,-0.04220782592892647,-0.06669300049543381,,
7,neuron_activation,Hallucinations_vs_Factual,8107,0.5387839674949646,-0.005687688942998648,-0.011631451547145844,,
7,neuron_activation,Hallucinations_vs_Factual,3943,0.5373690724372864,-0.032981984317302704,-0.08048546314239502,,
7,neuron_activation,Hallucinations_vs_Factual,8956,0.5372025966644287,-0.05903615802526474,-0.11797460168600082,,
7,neuron_activation,Hallucinations_vs_Factual,7388,0.5369842052459717,0.0014721478801220655,-0.008083943277597427,,
8,neuron_activation,Impossible_vs_Factual,7449,0.6501153707504272,-0.0015187732642516494,-0.00971013493835926,,
8,neuron_activation,Impossible_vs_Factual,837,0.6284552812576294,0.10381568968296051,-0.019077876582741737,,
8,neuron_activation,Impossible_vs_Factual,5553,0.565934956073761,0.060951072722673416,-0.012051058001816273,,
8,neuron_activation,Impossible_vs_Factual,6535,0.5464050769805908,-0.02514394000172615,-0.05079494044184685,,
8,neuron_activation,Impossible_vs_Factual,9606,0.5422261357307434,-0.019132796674966812,-0.05861979350447655,,
8,neuron_activation,Impossible_vs_Factual,10626,0.536380410194397,-0.007817159406840801,-0.01775149255990982,,
8,neuron_activation,Impossible_vs_Factual,7705,0.5326300859451294,-0.03355078399181366,-0.11044624447822571,,
8,neuron_activation,Impossible_vs_Factual,6409,0.5215746164321899,-0.012869244441390038,-0.032565467059612274,,
8,neuron_activation,Impossible_vs_Factual,9008,0.5112802386283875,0.07206034660339355,-0.06966475397348404,,
8,neuron_activation,Impossible_vs_Factual,3482,0.5110499858856201,-0.013340599834918976,-0.05903786048293114,,
8,neuron_activation,Hallucinations_vs_Factual,2767,0.6889896392822266,-0.010303552262485027,-0.02648451365530491,,
8,neuron_activation,Hallucinations_vs_Factual,7795,0.6882519721984863,-0.272738516330719,-0.5359802842140198,,
8,neuron_activation,Hallucinations_vs_Factual,210,0.6131426095962524,-0.011480890214443207,-0.024279385805130005,,
8,neuron_activation,Hallucinations_vs_Factual,6868,0.598044216632843,-0.012257621623575687,-0.03146902099251747,,
8,neuron_activation,Hallucinations_vs_Factual,7768,0.580333948135376,-0.023350121453404427,-0.0547715499997139,,
8,neuron_activation,Hallucinations_vs_Factual,10566,0.5781735777854919,0.11088015139102936,-0.049349550157785416,,
8,neuron_activation,Hallucinations_vs_Factual,1964,0.5771965384483337,-0.05385998636484146,-0.10973876714706421,,
8,neuron_activation,Hallucinations_vs_Factual,837,0.5518751740455627,0.08319511264562607,-0.019077876582741737,,
8,neuron_activation,Hallucinations_vs_Factual,7192,0.5500056743621826,-0.009245891124010086,-0.03631502017378807,,
8,neuron_activation,Hallucinations_vs_Factual,7359,0.5469706058502197,0.1035090759396553,0.03074534423649311,,
9,neuron_activation,Impossible_vs_Factual,7431,0.6339463591575623,0.19948917627334595,0.07720061391592026,,
9,neuron_activation,Impossible_vs_Factual,4075,0.6100040674209595,0.22863870859146118,0.09826233983039856,,
9,neuron_activation,Impossible_vs_Factual,3461,0.5802770853042603,0.30794453620910645,0.1801668256521225,,
9,neuron_activation,Impossible_vs_Factual,7175,0.5791122317314148,0.022196592763066292,-0.004859435372054577,,
9,neuron_activation,Impossible_vs_Factual,10763,0.5688430070877075,0.11422085762023926,0.03455367684364319,,
