model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
qwen2.5it-3B,23,0.6388888888888888,Hallucination,Factual,8.40635299407317,0.736572872184176,11.9375,7.271766662597656e-06,0.5556476930156652,0.0009050086109174322,1.28173828125,0.006656310382822994,-0.0039489447517553344,0.2421875,1,0
qwen2.5it-3B,24,0.6666666666666666,Impossible,Impossible,13.412670903718233,0.7154372314594002,11.9375,7.420778274536133e-06,0.6949641204471351,0.00064112742653443,1.41455078125,-0.012380464875604957,0.007621010809089057,0.248046875,1,0
qwen2.5it-3B,24,0.6666666666666666,Impossible,Factual,13.412670903718233,0.7154372314594002,11.9375,7.420778274536133e-06,0.4864673426174027,0.0029634713255975056,1.474609375,0.007644805453310255,0.0014656276907771826,0.248046875,1,0
qwen2.5it-3B,24,0.6666666666666666,Hallucination,Hallucination,9.965161784667703,0.7188512868290828,11.9375,7.331371307373047e-06,0.7151086837677003,-0.0022804305236161235,1.3466796875,0.00347203022101894,0.001870455453172326,0.251953125,1,0
qwen2.5it-3B,24,0.6666666666666666,Hallucination,Factual,9.965161784667703,0.7188512868290828,11.9375,7.331371307373047e-06,0.45130925628998525,3.864743999420757e-05,1.421875,0.009723586663312744,-0.0017896494537126273,0.251953125,1,0
qwen2.5it-3B,25,0.6944444444444444,Impossible,Impossible,15.045209050362596,0.7287366069027291,11.9375,7.331371307373047e-06,0.5551260323335778,-0.0017196376023168546,1.5732421875,-0.020995804137783125,0.007878945529228076,0.2578125,1,0
qwen2.5it-3B,25,0.6944444444444444,Impossible,Factual,15.045209050362596,0.7287366069027291,11.9375,7.331371307373047e-06,0.39492276088540035,0.0035744636074858814,1.5244140625,0.005687618206138723,0.001960191009857226,0.2578125,1,0
qwen2.5it-3B,25,0.6944444444444444,Hallucination,Hallucination,10.366736668264796,0.7246822249757316,11.9375,7.361173629760742e-06,0.5264232993047752,-0.0034153630926083848,1.44677734375,0.003996932035079226,0.0010110650619026273,0.263671875,1,0
qwen2.5it-3B,25,0.6944444444444444,Hallucination,Factual,10.366736668264796,0.7246822249757316,11.9375,7.361173629760742e-06,0.4997609655218612,0.00037057682407361833,1.4345703125,0.011280613718554378,-0.00048147287452593446,0.263671875,1,0
qwen2.5it-3B,26,0.7222222222222222,Impossible,Impossible,19.506596314327094,0.6929069966774009,11.9375,7.361173629760742e-06,0.5287110782734171,0.0009129564608026515,1.5458984375,0.002476909547112882,0.021946865774225444,0.259765625,1,0
qwen2.5it-3B,26,0.7222222222222222,Impossible,Factual,19.506596314327094,0.6929069966774009,11.9375,7.361173629760742e-06,0.3629106422552403,0.0008110832873079985,1.53759765625,0.02138375985668972,0.006695286196190864,0.259765625,1,0
