model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
qwen2.5it-3B,30,0.8333333333333334,Impossible,1.0508125,0.642125,32.299,0.164015625,0.169578125,8.94225,-0.00328082275390625,0.07418359375,151.992,0.73784375,0.80390625
qwen2.5it-3B,31,0.8611111111111112,Factual,1.62328125,0.0216990966796875,12.56978125,-0.0848701171875,0.006497314453125,16.312546875,-0.1150986328125,0.024165740966796877,202.328,,
qwen2.5it-3B,31,0.8611111111111112,Hallucinations,1.8074375,0.019228759765625,46.116,0.0598583984375,0.170357421875,62.192,0.103546875,0.23665625,197.752,,
qwen2.5it-3B,31,0.8611111111111112,Impossible,1.73725,0.0222572021484375,71.758,0.21040234375,0.2785546875,59.598,0.0823505859375,0.2452265625,194.536,,
qwen2.5it-3B,32,0.8888888888888888,Factual,1.1398984375,0.002815914154052734,62.7315625,-0.0848443603515625,0.13592999267578126,76.712,-0.0950732421875,0.1626534423828125,255.072,0.36460667419433596,0.87284375
qwen2.5it-3B,32,0.8888888888888888,Hallucinations,1.294328125,0.002083164215087891,116.92,0.0415621337890625,0.348921875,144.92,0.07908349609375,0.4273125,264.528,0.380716796875,0.86746875
qwen2.5it-3B,32,0.8888888888888888,Impossible,1.2236875,0.0022751941680908203,144.684,0.18108984375,0.477046875,141.948,0.059260986328125,0.4865,253.272,0.2845750732421875,0.89375
qwen2.5it-3B,33,0.9166666666666666,Factual,1.02436328125,0.0040957870483398435,81.576,-0.08750244140625,0.11506353759765625,111.281,-0.08726171875,0.150661865234375,303.072,,
qwen2.5it-3B,33,0.9166666666666666,Hallucinations,1.19225,0.0033371047973632813,143.032,0.03480075073242188,0.22516796875,188.456,0.074387939453125,0.2876953125,319.088,,
qwen2.5it-3B,33,0.9166666666666666,Impossible,1.11085546875,0.002547840118408203,171.288,0.181796875,0.310828125,182.976,0.0627171630859375,0.3223046875,299.92,,
qwen2.5it-3B,34,0.9444444444444444,Factual,1.3884765625,0.0226910400390625,86.489,-0.10971197509765625,0.19108111572265624,129.4405,-0.09940576171875,0.25204296875,373.824,0.1340253603188321,0.94915625
qwen2.5it-3B,34,0.9444444444444444,Hallucinations,1.5385625,0.0205517578125,149.472,0.016130859375,0.27641015625,210.016,0.07743212890625,0.338140625,387.152,0.07361037254333497,0.9719375
qwen2.5it-3B,34,0.9444444444444444,Impossible,1.54834375,0.021084716796875,191.904,0.1741328125,0.432234375,211.952,0.081271484375,0.431125,371.056,0.010805801421403884,0.9964375
qwen2.5it-3B,35,0.9722222222222222,Factual,1.4598046875,0.0110863037109375,29.1735625,0.007549560546875,0.159431884765625,33.5789375,0.006619140625,0.1620458984375,192.544,1.444416015625,0.586015625
qwen2.5it-3B,35,0.9722222222222222,Hallucinations,1.640671875,0.0109158935546875,52.1281875,0.12657470703125,0.2094140625,66.454,0.2038828125,0.2216328125,195.08,2.4483125,0.4703984375
qwen2.5it-3B,35,0.9722222222222222,Impossible,1.5805,0.011080322265625,90.928,0.3120625,0.2775546875,76.736,0.2444921875,0.2276953125,197.872,2.581875,0.449125
