model,layer,relative_depth,bucket,lid,isotropy,entropy
qwen3-8B,12,0.3333333333333333,2_Impossible,13.453794164723947,0.37967426159446854,557.9348
qwen3-8B,12,0.3333333333333333,3_Hallucination,11.218430768222468,0.42507388035016846,493.04745
qwen3-8B,13,0.3611111111111111,1_Factual,7.530691128166762,0.487231978423644,223.47379
qwen3-8B,13,0.3611111111111111,2_Impossible,13.333690884388536,0.3917780633197675,555.1594
qwen3-8B,13,0.3611111111111111,3_Hallucination,11.102401609826524,0.463755716447007,492.11237
qwen3-8B,14,0.3888888888888889,1_Factual,7.798848799651712,0.5578023006083493,228.6551
qwen3-8B,14,0.3888888888888889,2_Impossible,13.491345739992292,0.43683586286440695,566.4368
qwen3-8B,14,0.3888888888888889,3_Hallucination,11.072046987630577,0.4803622849902148,501.01007
qwen3-8B,15,0.4166666666666667,1_Factual,8.000477498313646,0.6074576792594563,234.24666
qwen3-8B,15,0.4166666666666667,2_Impossible,13.927628030445184,0.4842223586582362,583.65015
qwen3-8B,15,0.4166666666666667,3_Hallucination,11.275495897419427,0.47797143450231183,516.7849
qwen3-8B,16,0.4444444444444444,1_Factual,8.135404847267868,0.7458421096750465,240.85355
qwen3-8B,16,0.4444444444444444,2_Impossible,14.557713372650214,0.5245083583565803,603.3652
qwen3-8B,16,0.4444444444444444,3_Hallucination,11.627666086473036,0.5108850799503308,534.30164
qwen3-8B,17,0.4722222222222222,1_Factual,8.234898459207747,0.8259612799059619,247.18549
qwen3-8B,17,0.4722222222222222,2_Impossible,14.667538704101185,0.5183487280230459,613.4237
qwen3-8B,17,0.4722222222222222,3_Hallucination,11.753230304943136,0.49033812023944706,543.19543
qwen3-8B,18,0.5,1_Factual,8.329411802415605,0.8145217049104777,252.53104
qwen3-8B,18,0.5,2_Impossible,14.877800830218296,0.5608497762937428,619.21466
qwen3-8B,18,0.5,3_Hallucination,12.005522032793376,0.4763468591688565,555.16
qwen3-8B,19,0.5277777777777778,1_Factual,8.603624161272124,0.8768762671758931,255.9574
qwen3-8B,19,0.5277777777777778,2_Impossible,15.104365458982393,0.5393318869871956,621.8205
qwen3-8B,19,0.5277777777777778,3_Hallucination,12.057604354161718,0.41516073542025045,554.29767
qwen3-8B,20,0.5555555555555556,1_Factual,8.73955273415848,0.8469665347993482,255.3507
qwen3-8B,20,0.5555555555555556,2_Impossible,14.677581448546066,0.5348234693827818,615.1493
qwen3-8B,20,0.5555555555555556,3_Hallucination,11.792725729010384,0.36039527284763684,544.5642
qwen3-8B,21,0.5833333333333334,1_Factual,9.138291581942712,0.7074689083510757,266.51044
qwen3-8B,21,0.5833333333333334,2_Impossible,14.657265877674384,0.6516263099691716,619.96893
qwen3-8B,21,0.5833333333333334,3_Hallucination,11.51029601106863,0.33007486997986,548.5692
qwen3-8B,22,0.6111111111111112,1_Factual,9.462052662369073,0.6453965014485055,270.20273
qwen3-8B,22,0.6111111111111112,2_Impossible,14.553412641532915,0.6233296960582552,609.7097
qwen3-8B,22,0.6111111111111112,3_Hallucination,12.240104785216488,0.30667827748243115,551.31525
qwen3-8B,23,0.6388888888888888,1_Factual,11.30920062544694,0.6851348386919359,293.73337
qwen3-8B,23,0.6388888888888888,2_Impossible,14.92983813668631,0.6929284039465209,629.9254
qwen3-8B,23,0.6388888888888888,3_Hallucination,13.077680625378882,0.4319414683262055,568.60034
qwen3-8B,24,0.6666666666666666,1_Factual,11.453640212731226,0.6906530033449377,315.4172
qwen3-8B,24,0.6666666666666666,2_Impossible,15.584922289919923,0.6533512762996877,645.32104
qwen3-8B,24,0.6666666666666666,3_Hallucination,14.7998397014746,0.5246090094136409,599.38666
qwen3-8B,25,0.6944444444444444,1_Factual,12.00303755842994,0.6511732430247719,324.43246
qwen3-8B,25,0.6944444444444444,2_Impossible,15.47415787930391,0.6781371902513146,652.3152
qwen3-8B,25,0.6944444444444444,3_Hallucination,15.465284497467971,0.5176869691389346,611.324
qwen3-8B,26,0.7222222222222222,1_Factual,13.80502537646452,0.6401641855159331,339.48825
qwen3-8B,26,0.7222222222222222,2_Impossible,16.53998460409908,0.7156204524780987,667.9042
qwen3-8B,26,0.7222222222222222,3_Hallucination,17.37268982089977,0.5820960949704139,631.4454
qwen3-8B,27,0.75,1_Factual,12.786708402452778,0.6438583713352809,343.23132
qwen3-8B,27,0.75,2_Impossible,16.915136344490776,0.7365362145322341,676.1827
qwen3-8B,27,0.75,3_Hallucination,17.950748700930518,0.6262735198884282,632.5604
qwen3-8B,28,0.7777777777777778,1_Factual,11.961702262622358,0.6580452880205835,343.8535
qwen3-8B,28,0.7777777777777778,2_Impossible,17.02442554134837,0.7336147201760125,683.1542
qwen3-8B,28,0.7777777777777778,3_Hallucination,18.10698054894144,0.6760769315787883,631.95233
qwen3-8B,29,0.8055555555555556,1_Factual,14.850831702741408,0.6479850143330703,371.03235
qwen3-8B,29,0.8055555555555556,2_Impossible,18.968112425169114,0.7454278899502764,705.4625
qwen3-8B,29,0.8055555555555556,3_Hallucination,19.212513670237765,0.739849000140788,664.137
qwen3-8B,30,0.8333333333333334,1_Factual,16.46378080615222,0.5049177388505315,378.5918
qwen3-8B,30,0.8333333333333334,2_Impossible,19.660771666171392,0.7714300876138349,712.1373
qwen3-8B,30,0.8333333333333334,3_Hallucination,18.900045133688426,0.8976486461516092,668.9662
qwen3-8B,31,0.8611111111111112,1_Factual,20.273150051296223,0.5169347562602158,392.3694
qwen3-8B,31,0.8611111111111112,2_Impossible,21.278126398568848,0.8078491253254495,727.54224
qwen3-8B,31,0.8611111111111112,3_Hallucination,18.79723734866779,0.8815071925298532,695.5119
qwen3-8B,32,0.8888888888888888,1_Factual,21.913362102878914,0.41570217244907187,402.38272
qwen3-8B,32,0.8888888888888888,2_Impossible,22.55910980908231,0.7971446420482409,742.2166
qwen3-8B,32,0.8888888888888888,3_Hallucination,19.784875828839116,0.8212125431313129,723.9964
qwen3-8B,33,0.9166666666666666,1_Factual,23.68147698598585,0.4101758804107788,409.9034
qwen3-8B,33,0.9166666666666666,2_Impossible,23.46933615930326,0.7384390514769622,756.72565
qwen3-8B,33,0.9166666666666666,3_Hallucination,20.91991532157277,0.8999434603680311,750.39996
qwen3-8B,34,0.9444444444444444,1_Factual,23.362948819650132,0.39889375680725475,411.3037
qwen3-8B,34,0.9444444444444444,2_Impossible,23.04307682671299,0.7216372164028962,754.48553
qwen3-8B,34,0.9444444444444444,3_Hallucination,20.582090267680822,0.9346971620996939,753.9094
qwen3-8B,35,0.9722222222222222,1_Factual,20.26215752389926,0.19187659832577292,385.9883
qwen3-8B,35,0.9722222222222222,2_Impossible,18.953839112044466,0.3764999650620823,683.9129
qwen3-8B,35,0.9722222222222222,3_Hallucination,18.254360409488765,0.7772223110476281,678.56287
