model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
qwen3-32B,20,0.3125,Impossible,Impossible,32.837747436090886,0.8568673716177815,11.9375,7.271766662597656e-06,1.184596784117843,-0.003216849098239057,1.29150390625,-0.007191144453827292,0.004151821136474609,0.134765625,1,0
qwen3-32B,20,0.3125,Impossible,Factual,32.837747436090886,0.8568673716177815,11.9375,7.271766662597656e-06,0.3133901005487625,0.0007530611327984504,1.4404296875,0.0035892320302082226,-0.0030829627612547483,0.134765625,2,0
qwen3-32B,20,0.3125,Hallucination,Hallucination,25.879165434083472,0.8588972754209647,11.9375,7.420778274536133e-06,0.562620691530247,-0.0023644799803589495,1.28271484375,-0.005851806061400566,0.004384760628454387,0.1396484375,1,0
qwen3-32B,20,0.3125,Hallucination,Factual,25.879165434083472,0.8588972754209647,11.9375,7.420778274536133e-06,0.39394481289319006,-0.00022224791162620046,1.44140625,0.0031875490603852086,-0.0016291785505018197,0.1396484375,2,0
qwen3-32B,21,0.328125,Impossible,Impossible,35.639204512437885,0.8875940286051511,11.9375,7.331371307373047e-06,1.4561174128174226,-0.0036496534455457146,1.3173828125,-0.005201420673984103,0.0029214501846581697,0.1318359375,1,0
qwen3-32B,21,0.328125,Impossible,Factual,35.639204512437885,0.8875940286051511,11.9375,7.331371307373047e-06,0.34436854152467206,0.00010274989730679025,1.419921875,0.0073657363100210205,-0.003187511709256796,0.1318359375,1,0
qwen3-32B,21,0.328125,Hallucination,Hallucination,28.677175224617827,0.8845689111871549,11.9375,7.331371307373047e-06,0.6033598005518319,-0.0033583684895592647,1.2998046875,-0.002919638944149483,0.004055595272802748,0.140625,1,0
qwen3-32B,21,0.328125,Hallucination,Factual,28.677175224617827,0.8845689111871549,11.9375,7.331371307373047e-06,0.46235943619347497,-9.903275474366368e-05,1.42822265625,0.007006342260865495,-0.001100369256164413,0.140625,2,0
qwen3-32B,22,0.34375,Impossible,Impossible,37.32646585018838,0.8967943456388416,11.9375,7.361173629760742e-06,1.0753101219006058,-0.0018321492222875626,1.3251953125,-0.004555630177492276,0.002790574260870926,0.13671875,1,0
qwen3-32B,22,0.34375,Impossible,Factual,37.32646585018838,0.8967943456388416,11.9375,7.361173629760742e-06,0.624418612244122,-0.00017621999194621516,1.3818359375,0.007540249018347822,-0.003380785543413367,0.13671875,1,0
qwen3-32B,22,0.34375,Hallucination,Hallucination,30.32488329780337,0.8911314563866279,11.9375,7.3015689849853516e-06,0.4920675984167258,-0.0033024124481875515,1.32470703125,-0.00017820573702920228,0.0033117628190666437,0.1416015625,1,0
qwen3-32B,22,0.34375,Hallucination,Factual,30.32488329780337,0.8911314563866279,11.9375,7.3015689849853516e-06,0.29088829483226863,2.15095793800967e-05,1.42626953125,0.007818266829417553,-0.0015697308335802518,0.1416015625,2,0
qwen3-32B,23,0.359375,Impossible,Impossible,39.85949408473111,0.9031619419199124,11.9375,7.271766662597656e-06,1.4664817747350147,-0.002668755653124895,1.35400390625,-0.004334467877924908,0.002048395370366052,0.1396484375,1,0
qwen3-32B,23,0.359375,Impossible,Factual,39.85949408473111,0.9031619419199124,11.9375,7.271766662597656e-06,0.3461540002679001,-0.00027333714946530565,1.4755859375,0.009892674162983894,-0.0016665661532897502,0.1396484375,1,0
qwen3-32B,23,0.359375,Hallucination,Hallucination,32.029678909386,0.9048348955616432,11.9375,7.3015689849853516e-06,0.5388032699186174,-0.0037310289630571453,1.32470703125,0.0014364665548782796,0.0027768778818426654,0.1416015625,1,1
qwen3-32B,23,0.359375,Hallucination,Factual,32.029678909386,0.9048348955616432,11.9375,7.3015689849853516e-06,0.4384781699798516,-8.241489850360932e-05,1.45458984375,0.009474247635807842,-0.0009093618537008297,0.1416015625,2,0
qwen3-32B,24,0.375,Impossible,Impossible,41.485122220224106,0.8891695925556975,11.9375,7.241964340209961e-06,1.3595177528854363,-0.0014869327591040772,1.35009765625,-0.004260598692781059,0.0027588755256147124,0.150390625,1,0
qwen3-32B,24,0.375,Impossible,Factual,41.485122220224106,0.8891695925556975,11.9375,7.241964340209961e-06,0.4253762048028239,-0.0002438715864095039,1.43994140625,0.013353219299460761,-0.001803215709514916,0.150390625,2,0
