layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
3,neuron_activation,Impossible_vs_Factual,2374,0.5829101800918579,-0.0056310431100428104,-0.008497222326695919,,
3,neuron_activation,Impossible_vs_Factual,6934,0.581948459148407,0.004549834411591291,-0.006901269778609276,,
3,neuron_activation,Impossible_vs_Factual,11746,0.5471187233924866,0.03375494107604027,0.010071462020277977,,
3,neuron_activation,Impossible_vs_Factual,11693,0.5448400974273682,0.004131918307393789,-0.009174870327115059,,
3,neuron_activation,Impossible_vs_Factual,10740,0.5396594405174255,-0.09726842492818832,-0.13947631418704987,,
3,neuron_activation,Impossible_vs_Factual,12217,0.5389862656593323,0.022782957181334496,0.014724302105605602,,
3,neuron_activation,Impossible_vs_Factual,12165,0.535679817199707,0.005565177649259567,0.0028068122919648886,,
3,neuron_activation,Impossible_vs_Factual,10044,0.5352485775947571,-0.0060959467664361,-0.009238703176379204,,
3,neuron_activation,Impossible_vs_Factual,2774,0.5341390371322632,0.06540263444185257,-0.005248642526566982,,
3,neuron_activation,Hallucinations_vs_Factual,265,0.6956211924552917,-0.005534815136343241,-0.013762226328253746,,
3,neuron_activation,Hallucinations_vs_Factual,1951,0.6734982132911682,0.0008953942451626062,-0.0017608028138056397,,
3,neuron_activation,Hallucinations_vs_Factual,10740,0.667322039604187,-0.08370684832334518,-0.13947631418704987,,
3,neuron_activation,Hallucinations_vs_Factual,7845,0.6322340965270996,-0.03564470633864403,-0.05317443981766701,,
3,neuron_activation,Hallucinations_vs_Factual,6934,0.6231406331062317,0.007418137043714523,-0.006901269778609276,,
3,neuron_activation,Hallucinations_vs_Factual,11746,0.6194677948951721,0.03580540791153908,0.010071462020277977,,
3,neuron_activation,Hallucinations_vs_Factual,8495,0.6180352568626404,0.005967636127024889,0.0025534264277666807,,
3,neuron_activation,Hallucinations_vs_Factual,9136,0.6161288619041443,-0.001396835781633854,-0.003080348949879408,,
3,neuron_activation,Hallucinations_vs_Factual,7972,0.6047036647796631,-0.0016830593813210726,-0.0032686477061361074,,
3,neuron_activation,Hallucinations_vs_Factual,3000,0.6028103828430176,-0.01427026279270649,-0.01963183470070362,,
4,neuron_activation,Impossible_vs_Factual,1347,0.6354672908782959,0.04194417968392372,0.006419193930923939,,
4,neuron_activation,Impossible_vs_Factual,2180,0.6034955978393555,-0.0028208664152771235,-0.00438816100358963,,
4,neuron_activation,Impossible_vs_Factual,6698,0.6011828780174255,0.005927265156060457,0.0022601718083024025,,
4,neuron_activation,Impossible_vs_Factual,1540,0.599629819393158,-0.0010065492242574692,-0.010340037755668163,,
4,neuron_activation,Impossible_vs_Factual,11754,0.5964784026145935,0.03205005079507828,0.02313147857785225,,
4,neuron_activation,Impossible_vs_Factual,9125,0.5674446821212769,0.00633216043934226,0.002188305836170912,,
4,neuron_activation,Impossible_vs_Factual,3991,0.5621664524078369,0.001746207824908197,-3.3863307180581614e-05,,
4,neuron_activation,Impossible_vs_Factual,8922,0.5613988041877747,0.002428825479000807,-3.374162770342082e-05,,
4,neuron_activation,Impossible_vs_Factual,7284,0.5521669387817383,-0.001005202648229897,-0.0030217766761779785,,
4,neuron_activation,Impossible_vs_Factual,4136,0.5257089734077454,0.007295014802366495,0.003676240798085928,,
4,neuron_activation,Hallucinations_vs_Factual,5701,0.6340799927711487,0.0005546994507312775,1.9286719179945067e-05,,
4,neuron_activation,Hallucinations_vs_Factual,11754,0.6179783344268799,0.03283068165183067,0.02313147857785225,,
4,neuron_activation,Hallucinations_vs_Factual,621,0.5968565344810486,0.005712098442018032,0.003403610549867153,,
4,neuron_activation,Hallucinations_vs_Factual,10817,0.5961723923683167,0.014859856106340885,0.0032339568715542555,,
4,neuron_activation,Hallucinations_vs_Factual,2370,0.5913175344467163,0.006237538997083902,-0.006632590666413307,,
4,neuron_activation,Hallucinations_vs_Factual,548,0.5766406655311584,-0.015964142978191376,-0.052117329090833664,,
4,neuron_activation,Hallucinations_vs_Factual,6872,0.573728084564209,0.019089650362730026,0.00815682765096426,,
4,neuron_activation,Hallucinations_vs_Factual,10414,0.5706645846366882,0.005026496481150389,-0.00034679091186262667,,
4,neuron_activation,Hallucinations_vs_Factual,234,0.5554724335670471,0.014500997960567474,-0.006384104490280151,,
4,neuron_activation,Hallucinations_vs_Factual,701,0.5509131550788879,0.0027706369291990995,0.0005503735155798495,,
5,neuron_activation,Impossible_vs_Factual,5592,0.6884322166442871,-0.02342653088271618,-0.05266892910003662,,
5,neuron_activation,Impossible_vs_Factual,5755,0.6273760795593262,-0.007099608890712261,-0.01108487043529749,,
5,neuron_activation,Impossible_vs_Factual,4682,0.606473982334137,-0.004360287915915251,-0.007315872702747583,,
5,neuron_activation,Impossible_vs_Factual,4953,0.5952279567718506,0.012470290064811707,-0.05635710433125496,,
5,neuron_activation,Impossible_vs_Factual,474,0.5769203305244446,0.004247821401804686,-0.0010682690190151334,,
