model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
qwen3-32B,49,0.765625,Impossible,1.2591484375,0.0009134483337402344,38.1925,0.12629296875,0.033807342529296874,-62.158,-0.0854140625,-0.081923828125,322.832,,
qwen3-32B,50,0.78125,Factual,0.9107578125,0.0006414470672607422,-52.6835,-0.23775390625,-0.14949609375,-140.548,-0.36396875,-0.2030078125,362.384,2.268895751953125,0.4773046875
qwen3-32B,50,0.78125,Hallucinations,1.02403125,0.000586751937866211,3.97125,-0.050578826904296874,-0.030319366455078125,-54.562,-0.075494140625,-0.0526845703125,346.544,1.87340625,0.558375
qwen3-32B,50,0.78125,Impossible,0.97346875,0.0008710994720458984,63.443,0.135658203125,0.06400244140625,-64.076,-0.094982421875,-0.07646875,376.672,1.36941015625,0.637671875
qwen3-32B,51,0.796875,Factual,1.0329140625,0.002189178466796875,-73.3275,-0.239013671875,-0.14485693359375,-181.044,-0.3796015625,-0.25384375,418.08,,
qwen3-32B,51,0.796875,Hallucinations,1.13528125,0.0026279296875,-5.3473125,-0.04273538208007813,-0.037886688232421875,-79.102,-0.0890771484375,-0.094498046875,394.976,,
qwen3-32B,51,0.796875,Impossible,1.0677421875,0.0029697799682617187,62.435,0.144185546875,0.060439453125,-90.54,-0.110685546875,-0.09880078125,430.784,,
qwen3-32B,52,0.8125,Factual,0.8060546875,0.0019967117309570314,-67.9995,-0.231451171875,-0.10856689453125,-190.872,-0.376703125,-0.1863984375,482.64,0.8042905139923096,0.74884375
qwen3-32B,52,0.8125,Hallucinations,0.855484375,0.0017423782348632813,9.274625,-0.04166796875,-0.0134830322265625,-73.948,-0.089208984375,-0.0596513671875,455.888,0.8387265625,0.7389375
qwen3-32B,52,0.8125,Impossible,0.8473046875,0.001994667053222656,89.452,0.148,0.0809462890625,-86.86,-0.10773046875,-0.07528125,498.864,0.530580078125,0.82384375
qwen3-32B,53,0.828125,Factual,0.6288671875,0.0008650550842285156,-57.171125,-0.220494140625,-0.101482421875,-213.456,-0.36034375,-0.224396484375,566.304,,
qwen3-32B,53,0.828125,Hallucinations,0.69183984375,0.0009453620910644531,34.72475,-0.031994384765625,0.0142056884765625,-71.04,-0.07362939453125,-0.048367919921875,535.952,,
qwen3-32B,53,0.828125,Impossible,0.6817109375,0.0011949291229248046,132.592,0.15809375,0.120521484375,-91.084,-0.1004140625,-0.074052734375,593.856,,
qwen3-32B,54,0.84375,Factual,0.51535546875,0.001264760971069336,-60.166375,-0.2249892578125,-0.07330126953125,-237.232,-0.3483203125,-0.18659375,671.616,0.319660285949707,0.883125
qwen3-32B,54,0.84375,Hallucinations,0.5995078125,0.0012371749877929687,47.72275,-0.036466064453125,0.02131025695800781,-71.2,-0.056937255859375,-0.0596865234375,635.776,0.363552490234375,0.86753125
qwen3-32B,54,0.84375,Impossible,0.59494921875,0.0018591957092285157,161.368,0.15324609375,0.101525390625,-93.17,-0.08533203125,-0.084880859375,695.36,0.27692832946777346,0.90009375
qwen3-32B,55,0.859375,Factual,0.6450546875,0.0013464279174804689,-8.8285,-0.20189697265625,-0.01082537841796875,-215.128,-0.326859375,-0.1094033203125,769.952,,
qwen3-32B,55,0.859375,Hallucinations,0.75387890625,0.0015994758605957031,106.738,-0.02353076171875,0.06338818359375,-31.0800625,-0.035961395263671876,-0.00722357177734375,740.448,,
qwen3-32B,55,0.859375,Impossible,0.772328125,0.0016359481811523437,242.52,0.1632890625,0.1474375,-57.085,-0.0738115234375,-0.03674853515625,807.104,,
qwen3-32B,56,0.875,Factual,0.409453125,0.0006043548583984375,83.65825,-0.17677392578125,0.053600341796875,-149.603,-0.2999296875,-0.0425667724609375,894.784,0.1524296498298645,0.93878125
qwen3-32B,56,0.875,Hallucinations,0.473609375,0.0006304349899291992,216.728,-0.0182596435546875,0.1519052734375,57.908,-0.0233963623046875,0.066505126953125,876.928,0.18932028198242187,0.92234375
qwen3-32B,56,0.875,Impossible,0.504125,0.0007738380432128906,380.4,0.15394921875,0.254328125,40.74575,-0.0675615234375,0.0583212890625,945.408,0.20141583228111268,0.92228125
qwen3-32B,57,0.890625,Factual,0.4124921875,0.004024574279785156,152.69925,-0.15030911254882812,0.044405517578125,-84.252,-0.2634296875,-0.02815869140625,998.848,,
qwen3-32B,57,0.890625,Hallucinations,0.487984375,0.0045654277801513675,310.008,-0.0032210693359375,0.14860546875,149.882,0.001652587890625,0.088227783203125,994.656,,
qwen3-32B,57,0.890625,Impossible,0.529015625,0.005370071411132812,496.816,0.153234375,0.2561796875,146.448,-0.04602851104736328,0.0981953125,1064.48,,
qwen3-32B,58,0.90625,Factual,0.4125625,0.001319904327392578,260.9885,-0.1201746826171875,0.07593310546875,33.9160625,-0.22710546875,0.01558294677734375,1110.72,0.09427437856979669,0.9601875
qwen3-32B,58,0.90625,Hallucinations,0.47859375,0.0016802997589111328,461.848,0.006032958984375,0.225755859375,308.272,0.0137261962890625,0.1592548828125,1126.976,0.13361113283783196,0.9455625
qwen3-32B,58,0.90625,Impossible,0.504404296875,0.002062744140625,689.568,0.1410703125,0.3811328125,347.88,-0.02801708984375,0.2230390625,1215.744,0.13471842169761658,0.94634375
qwen3-32B,59,0.921875,Factual,0.36671875,0.0013160552978515624,333.244,-0.10570697021484375,0.10600201416015625,99.71125,-0.20836328125,0.04267681884765625,1229.248,,
qwen3-32B,59,0.921875,Hallucinations,0.441490234375,0.002140920639038086,564.224,0.00979412841796875,0.2040390625,405.848,0.01636175537109375,0.14641796875,1257.216,,
qwen3-32B,59,0.921875,Impossible,0.49195703125,0.0024280014038085937,821.952,0.13510546875,0.31334375,469.136,-0.02395806884765625,0.189734375,1358.592,,
qwen3-32B,60,0.9375,Factual,0.5837265625,0.0008989791870117188,360.45725,-0.1336009521484375,0.141725341796875,112.66315625,-0.21869921875,0.06261865234375,1443.392,0.07228664548603722,0.96575
qwen3-32B,60,0.9375,Hallucinations,0.63716015625,0.0012533464431762696,628.144,-0.0203604736328125,0.22586328125,464.848,-0.002981964111328125,0.160453125,1479.232,0.10968980334882508,0.9524375
qwen3-32B,60,0.9375,Impossible,0.64441796875,0.0013306941986083985,907.904,0.106037109375,0.2912421875,528.512,-0.04144287109375,0.1697890625,1577.984,0.08986636284738779,0.9621875
qwen3-32B,61,0.953125,Factual,0.58696484375,0.0029259033203125,320.53275,-0.188025390625,0.1899453125,-14.7685,-0.2700625,0.059224609375,1745.152,,
qwen3-32B,61,0.953125,Hallucinations,0.59694921875,0.002652801513671875,593.344,-0.058392822265625,0.23954296875,362.608,-0.04459027099609375,0.14433203125,1750.4,,
qwen3-32B,61,0.953125,Impossible,0.5731796875,0.0023595123291015626,864.544,0.0744232177734375,0.285515625,378.648,-0.0864345703125,0.13554296875,1834.304,,
qwen3-32B,62,0.96875,Factual,0.6910234375,0.002021614074707031,166.79825,-0.22791015625,0.069809814453125,-318.228,-0.2965625,-0.10652978515625,2367.616,0.04853193134005311,0.9756875
qwen3-32B,62,0.96875,Hallucinations,0.72190625,0.0015102157592773438,503.712,-0.09964453125,0.16410546875,160.2065,-0.085533203125,0.017146636962890625,2322.944,0.05759017535137922,0.97453125
qwen3-32B,62,0.96875,Impossible,0.70074609375,0.001170867919921875,847.936,0.0234000244140625,0.2608984375,161.4765,-0.11879296875,0.026301666259765624,2442.752,0.06839082232767486,0.96990625
qwen3-32B,63,0.984375,Factual,0.82475,0.00452740478515625,-52.59753125,-0.099990234375,-0.143980224609375,-27.9433125,0.00528228759765625,-0.112935791015625,193.632,1.8905,0.545828125
qwen3-32B,63,0.984375,Hallucinations,0.881484375,0.0044561920166015625,17.333125,0.0119644775390625,0.06635302734375,48.4948125,0.160708984375,0.111516845703125,204.68,2.4579375,0.50353125
qwen3-32B,63,0.984375,Impossible,0.891625,0.004332305908203125,86.659,0.15660260009765625,0.2172501220703125,99.345875,0.238740234375,0.22103564453125,224.024,3.1208125,0.3995078125
